nivel;camada;onde;mensagem
Fatal;Cross Sections;Itajai_Norte, R1 (9063.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8913.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8763.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8613.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8463.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8313.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8163.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (8013.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7863.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7713.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7563.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7413.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7263.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (7113.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6963.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6813.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6663.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6513.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6363.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6213.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (6063.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5913.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5763.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5613.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5463.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5313.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5163.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (5013.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (4845.40);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (4639.96);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (4350.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (3943.42);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (3425.60);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (3030.08);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (2676.08);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (2322.08);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (1957.76);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (1569.76);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (1271.03);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (1036.29);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (818.29);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (578.62);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (254.91);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (254.91);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Norte, R1 (75.00);XS intersects > 2 banklines
Fatal;Cross Sections;Itajai_Norte, R1 (75.00);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Oeste, R1 (56723.30);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (56088.63);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (55237.11);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (54341.45);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (53765.84);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (53094.32);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (52112.09);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (51112.09);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (50112.09);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (49112.09);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (48169.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (47423.82);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (46935.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (46785.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (46635.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (46485.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (46211.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (45565.90);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (44565.90);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (43646.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (43496.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (43346.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (43196.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (43046.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (42896.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (42746.57);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (42420.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (41481.11);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (40481.11);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (39544.33);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (39219.38);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (38799.95);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (38103.21);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (37220.30);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (36702.74);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (36207.27);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (35534.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (34534.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (33534.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (32534.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (31534.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (30772.69);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (30441.03);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (30025.60);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (29177.15);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (28177.15);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (27599.89);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (26840.69);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (26306.77);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (25709.40);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (24748.95);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (23916.35);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (23077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (22077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (21077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (20077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (19077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (18077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (17077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (16077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (15077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (14077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (13077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (12077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (11077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (10077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (9077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (8077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (7077.59);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (6285.28);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (5367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (4367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (3367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (2367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (1367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (367.61);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (367.61);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Oeste, R1 (75.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Oeste, R1 (75.00);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Sul, R1 (77846.19);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (77057.19);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (76480.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (75922.70);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (75127.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (74343.55);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (73809.96);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (73283.97);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (72793.97);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (72317.51);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (71910.84);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (71643.91);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (71422.19);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (71170.33);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (70781.52);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (70119.81);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (69547.83);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (69004.60);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (68315.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (68165.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (68015.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (67865.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (67715.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (67565.23);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (67397.89);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (67163.26);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (66496.79);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (65598.79);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (64700.79);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (63866.77);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (63089.04);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (62203.87);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (61364.98);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (60553.69);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (59587.69);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (58678.34);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (58007.63);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (57275.94);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (56356.79);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (55428.12);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (54598.12);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (53714.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (52714.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (51714.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (50714.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (49714.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (48782.25);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (48167.66);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (47621.56);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (46944.53);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (46157.46);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (45262.96);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (44346.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (43346.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (42886.17);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (42467.07);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (41878.55);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (41516.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (41366.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (41216.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (41066.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (40916.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (40766.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (40616.72);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (40382.51);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (39845.99);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (39067.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (38081.60);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (37171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (36171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (35171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (34171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (33171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (32171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (31171.41);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (30171.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (29171.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (28171.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (27171.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (26171.50);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (25273.37);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (25027.58);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (24731.46);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (24171.02);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (23205.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (22205.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (21205.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (20205.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (19361.21);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (18582.89);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (17582.89);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (16628.90);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (15730.90);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (14790.78);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (13858.78);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (12952.29);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (12054.29);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (11140.39);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (10200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (9200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (8200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (7200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (6200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (5200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (4200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (3200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (2200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (1200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (200.01);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (200.01);XS must intersect exactly one Reach.
Fatal;Cross Sections;Itajai_Sul, R1 (75.00);XS intersects < 2 banklines
Fatal;Cross Sections;Itajai_Sul, R1 (75.00);XS must intersect exactly one Reach.
Fatal;Cross Sections;Rio_Benedito, R1 (43762.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (42837.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (41837.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (40837.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (39837.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (38837.67);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (38220.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (38070.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37920.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37770.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37620.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37470.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37320.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37170.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (37020.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36870.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36720.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36570.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36420.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36270.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (36120.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35970.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35820.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35670.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35520.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35370.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35220.15);XS intersects < 2 banklines
Fatal;Cross Sections;Rio_Benedito, R1 (35070.15);XS intersects < 2 banklines
